Date,Start Value,Highest Value,Lowest Value,End Value,EMA12,EMA26,MACD,Signal,Judge,Trade,Turning Value,Differ,Resistance Value,Chart Flag,
2007-05-03,0.7375,0.7398,-0.0013,0.7346,-0.0018,0.7359,-0.0017,0.7394,-0.0006,0.7361,-0.0000,0.0033,-0.0006,0.0044,-0.0003,-0.0011,-0.0011,Short,0.7560,0.0032,0.0201,0.0049,0,0,
2007-05-04,0.7357,0.7379,-0.0019,0.7333,-0.0013,0.7365,0.0006,0.7389,-0.0004,0.7361,0.0000,0.0028,-0.0005,0.0041,-0.0003,-0.0012,-0.0012,Short,0.7572,0.0012,0.0207,0.0006,0,0,
2007-05-07,0.7357,0.7396,0.0017,0.7346,0.0013,0.7370,0.0005,0.7386,-0.0003,0.7362,0.0001,0.0025,-0.0004,0.0038,-0.0003,-0.0013,-0.0013,Short,0.7571,-0.0001,0.0201,-0.0006,0,0,
2007-05-08,0.7370,0.7402,0.0006,0.7360,0.0014,0.7376,0.0006,0.7385,-0.0002,0.7363,0.0001,0.0022,-0.0003,0.0035,-0.0003,-0.0012,-0.0012,Short,0.7562,-0.0009,0.0186,-0.0015,0,0,
2007-05-09,0.7377,0.7385,-0.0017,0.7334,-0.0026,0.7345,-0.0031,0.7379,-0.0006,0.7361,-0.0001,0.0017,-0.0005,0.0031,-0.0003,-0.0014,-0.0014,Short,0.7568,0.0006,0.0223,0.0037,0,0,
2007-05-10,0.7344,0.7356,-0.0029,0.7270,-0.0064,0.7273,-0.0072,0.7362,-0.0016,0.7355,-0.0007,0.0008,-0.0010,0.0026,-0.0005,-0.0019,-0.0019,Short,0.7606,0.0038,0.0333,0.0110,0.7359,0,
2007-05-11,0.7272,0.7347,-0.0009,0.7253,-0.0017,0.7339,0.0066,0.7359,-0.0004,0.7354,-0.0001,0.0005,-0.0002,0.0022,-0.0004,-0.0017,-0.0017,Short,0.7577,-0.0029,0.0238,-0.0095,0.7356,0,
2007-05-14,0.7332,0.7401,0.0054,0.7330,0.0077,0.7373,0.0034,0.7361,0.0002,0.7355,0.0001,0.0006,0.0001,0.0019,-0.0003,-0.0013,-0.0013,Short,0.7530,-0.0047,0.0157,-0.0081,0.7358,0,
2007-05-15,0.7373,0.7404,0.0003,0.7348,0.0018,0.7387,0.0014,0.7365,0.0004,0.7357,0.0002,0.0008,0.0002,0.0017,-0.0002,-0.0009,-0.0009,Short,0.7486,-0.0044,0.0099,-0.0058,0.7361,0,
2007-05-16,0.7387,0.7394,-0.0010,0.7322,-0.0026,0.7329,-0.0058,0.7359,-0.0006,0.7355,-0.0002,0.0004,-0.0003,0.0014,-0.0003,-0.0010,-0.0010,Short,0.7489,0.0003,0.0160,0.0061,0.7357,0,
2007-05-17,0.7330,0.7343,-0.0051,0.7282,-0.0040,0.7307,-0.0022,0.7351,-0.0008,0.7352,-0.0004,-0.0000,-0.0004,0.0011,-0.0003,-0.0012,-0.0012,Short,0.7497,0.0008,0.0190,0.0030,0.7352,0,
2007-05-18,0.7308,0.7318,-0.0025,0.7268,-0.0014,0.7306,-0.0001,0.7344,-0.0007,0.7348,-0.0003,-0.0004,-0.0004,0.0008,-0.0003,-0.0012,-0.0012,Short,0.7494,-0.0003,0.0188,-0.0002,0.7346,0,
2007-05-21,0.7304,0.7319,0.0001,0.7277,0.0009,0.7302,-0.0004,0.7338,-0.0007,0.7345,-0.0003,-0.0007,-0.0003,0.0005,-0.0003,-0.0012,-0.0012,Short,0.7485,-0.0009,0.0183,-0.0005,0.7341,0,
2007-05-22,0.7302,0.7307,-0.0012,0.7261,-0.0016,0.7267,-0.0035,0.7327,-0.0011,0.7339,-0.0006,-0.0012,-0.0005,0.0002,-0.0003,-0.0014,-0.0014,Short,0.7490,0.0005,0.0223,0.0040,0,0,
2007-05-23,0.7266,0.7316,0.0009,0.7248,-0.0013,0.7296,0.0029,0.7322,-0.0005,0.7336,-0.0003,-0.0014,-0.0002,-0.0001,-0.0003,-0.0012,-0.0012,Short,0.7465,-0.0025,0.0169,-0.0054,0,0,
2007-05-24,0.7297,0.7300,-0.0016,0.7239,-0.0009,0.7247,-0.0049,0.7311,-0.0012,0.7329,-0.0007,-0.0019,-0.0005,-0.0005,-0.0003,-0.0014,-0.0014,Short,0.7468,0.0003,0.0221,0.0052,0,0,
2007-05-25,0.7247,0.7283,-0.0017,0.7242,0.0003,0.7257,0.0010,0.7302,-0.0008,0.7324,-0.0005,-0.0022,-0.0003,-0.0008,-0.0003,-0.0013,-0.0013,Short,0.7451,-0.0017,0.0194,-0.0027,0,0,
2007-05-28,0.7255,0.7285,0.0002,0.7255,0.0013,0.7273,0.0016,0.7298,-0.0005,0.7320,-0.0004,-0.0022,-0.0001,-0.0011,-0.0003,-0.0011,-0.0011,Short,0.7420,-0.0031,0.0147,-0.0047,0,0,
2007-05-29,0.7272,0.7300,0.0015,0.7250,-0.0005,0.7273,0.0000,0.7294,-0.0004,0.7317,-0.0003,-0.0023,-0.0000,-0.0013,-0.0002,-0.0009,-0.0009,Short,0.7390,-0.0030,0.0117,-0.0030,0,0,
2007-05-30,0.7274,0.7311,0.0011,0.7261,0.0011,0.7301,0.0028,0.7295,0.0001,0.7316,-0.0001,-0.0020,0.0002,-0.0015,-0.0001,-0.0006,-0.0006,Short,0.7348,-0.0042,0.0047,-0.0070,0,0,
2007-05-31,0.7301,0.7376,0.0065,0.7287,0.0026,0.7368,0.0067,0.7306,0.0011,0.7319,0.0004,-0.0013,0.0007,-0.0014,0.0000,0.0001,0.0001,Long,0.7277,-0.0071,0.0091,0.0044,0,0,
2007-06-01,0.7369,0.7456,0.0080,0.7361,0.0074,0.7450,0.0082,0.7328,0.0022,0.7329,0.0010,-0.0001,0.0012,-0.0012,0.0003,0.0011,0.0011,Long,0.7189,-0.0088,0.0261,0.0170,0.7329,0,
2007-06-04,0.7452,0.7478,0.0022,0.7438,0.0077,0.7473,0.0023,0.7351,0.0022,0.7340,0.0011,0.0011,0.0012,-0.0007,0.0005,0.0018,0.0018,Long,0.7134,-0.0055,0.0339,0.0078,0,0,
2007-06-05,0.7474,0.7543,0.0065,0.7454,0.0016,0.7495,0.0022,0.7373,0.0022,0.7351,0.0011,0.0022,0.0011,-0.0001,0.0006,0.0023,0.0023,Long,0.7104,-0.0030,0.0391,0.0052,0,0,
2007-06-06,0.7499,0.7555,0.0012,0.7487,0.0033,0.7513,0.0018,0.7394,0.0022,0.7363,0.0012,0.0031,0.0010,0.0005,0.0007,0.0026,0.0026,Long,0.7096,-0.0008,0.0417,0.0026,0,0,
2007-06-07,0.7512,0.7577,0.0022,0.7499,0.0012,0.7506,-0.0007,0.7412,0.0017,0.7374,0.0011,0.0038,0.0007,0.0012,0.0007,0.0026,0.0026,Long,0.7119,0.0023,0.0387,-0.0030,0,0,
2007-06-08,0.7506,0.7639,0.0062,0.7475,-0.0024,0.7637,0.0131,0.7446,0.0035,0.7393,0.0019,0.0053,0.0015,0.0020,0.0008,0.0033,0.0033,Long,0.7081,-0.0038,0.0556,0.0169,0,0,
2007-06-11,0.7626,0.7633,-0.0006,0.7466,-0.0009,0.7522,-0.0115,0.7458,0.0012,0.7403,0.0010,0.0055,0.0002,0.0027,0.0007,0.0028,0.0028,Long,0.7156,0.0075,0.0366,-0.0190,0,0,
2007-06-12,0.7521,0.7542,-0.0091,0.7486,0.0020,0.7488,-0.0034,0.7463,0.0005,0.7409,0.0006,0.0053,-0.0002,0.0032,0.0005,0.0021,0.0021,Long,0.7246,0.0090,0.0242,-0.0124,0,0,
2007-06-13,0.7487,0.7517,-0.0025,0.7456,-0.0030,0.7517,0.0029,0.7471,0.0008,0.7417,0.0008,0.0054,0.0000,0.0037,0.0004,0.0017,0.0017,Long,0.7304,0.0058,0.0213,-0.0029,0,0,
2007-06-14,0.7517,0.7527,0.0010,0.7473,0.0017,0.7502,-0.0015,0.7476,0.0005,0.7423,0.0006,0.0052,-0.0002,0.0040,0.0003,0.0013,0.0013,Long,0.7366,0.0062,0.0136,-0.0077,0,0,
2007-06-15,0.7502,0.7551,0.0024,0.7497,0.0024,0.7551,0.0049,0.7487,0.0012,0.7433,0.0009,0.0054,0.0002,0.0043,0.0003,0.0012,0.0012,Long,0.7390,0.0024,0.0161,0.0025,0,0,
2007-06-18,0.7550,0.7573,0.0022,0.7500,0.0003,0.7537,-0.0014,0.7495,0.0008,0.7441,0.0008,0.0054,-0.0000,0.0045,0.0002,0.0009,0.0009,Long,0.7427,0.0037,0.0110,-0.0051,0,0,
2007-06-19,0.7538,0.7593,0.0020,0.7534,0.0034,0.7582,0.0045,0.7508,0.0013,0.7451,0.0010,0.0057,0.0003,0.0047,0.0002,0.0010,0.0010,Long,0.7438,0.0011,0.0144,0.0034,0,0,
2007-06-20,0.7582,0.7634,0.0041,0.7576,0.0042,0.7599,0.0017,0.7522,0.0014,0.7462,0.0011,0.0060,0.0003,0.0050,0.0003,0.0010,0.0010,Long,0.7449,0.0011,0.0150,0.0006,0,0,
2007-06-21,0.7602,0.7657,0.0023,0.7582,0.0006,0.7636,0.0037,0.7540,0.0017,0.7475,0.0013,0.0065,0.0005,0.0053,0.0003,0.0012,0.0012,Long,0.7450,0.0001,0.0186,0.0036,0,0,
2007-06-22,0.7636,0.7682,0.0025,0.7604,0.0022,0.7639,0.0003,0.7555,0.0015,0.7487,0.0012,0.0068,0.0003,0.0056,0.0003,0.0012,0.0012,Long,0.7467,0.0017,0.0172,-0.0014,0,0,
2007-06-25,0.7637,0.7685,0.0003,0.7630,0.0026,0.7655,0.0016,0.7570,0.0015,0.7500,0.0012,0.0071,0.0003,0.0059,0.0003,0.0012,0.0012,Long,0.7486,0.0019,0.0169,-0.0003,0,0,
2007-06-26,0.7658,0.7693,0.0008,0.7642,0.0012,0.7660,0.0005,0.7584,0.0014,0.7511,0.0012,0.0073,0.0002,0.0062,0.0003,0.0011,0.0011,Long,0.7512,0.0026,0.0148,-0.0021,0,0,
2007-06-27,0.7660,0.7669,-0.0024,0.7573,-0.0069,0.7609,-0.0051,0.7588,0.0004,0.7519,0.0007,0.0069,-0.0003,0.0063,0.0002,0.0006,0.0006,Long,0.7575,0.0063,0.0034,-0.0114,0,0,
2007-06-28,0.7611,0.7711,0.0042,0.7606,0.0033,0.7695,0.0086,0.7604,0.0016,0.7532,0.0013,0.0073,0.0003,0.0065,0.0002,0.0008,0.0008,Long,0.7576,0.0001,0.0119,0.0085,0,0,
2007-06-29,0.7697,0.7740,0.0029,0.7680,0.0074,0.7726,0.0031,0.7623,0.0019,0.7546,0.0014,0.0077,0.0004,0.0068,0.0002,0.0010,0.0010,Long,0.7575,-0.0001,0.0151,0.0032,0,0,
2007-07-02,0.7724,0.7836,0.0096,0.7723,0.0043,0.7819,0.0093,0.7653,0.0030,0.7566,0.0020,0.0087,0.0010,0.0071,0.0004,0.0016,0.0016,Long,0.7539,-0.0036,0.0280,0.0129,0,0,
2007-07-03,0.7819,0.7841,0.0005,0.7793,0.0070,0.7808,-0.0011,0.7677,0.0024,0.7584,0.0018,0.0093,0.0006,0.0076,0.0004,0.0017,0.0017,Long,0.7548,0.0009,0.0260,-0.0020,0,0,
2007-07-04,0.7808,0.7831,-0.0010,0.7807,0.0014,0.7816,0.0008,0.7698,0.0021,0.7601,0.0017,0.0097,0.0004,0.0080,0.0004,0.0017,0.0017,Long,0.7574,0.0026,0.0242,-0.0018,0,0,
2007-07-05,0.7816,0.7881,0.0050,0.7809,0.0002,0.7817,0.0001,0.7717,0.0018,0.7617,0.0016,0.0099,0.0002,0.0084,0.0004,0.0015,0.0015,Long,0.7614,0.0040,0.0203,-0.0039,0,0,
2007-07-06,0.7816,0.7867,-0.0014,0.7800,-0.0009,0.7822,0.0005,0.7733,0.0016,0.7633,0.0015,0.0100,0.0001,0.0087,0.0003,0.0013,0.0013,Long,0.7660,0.0046,0.0162,-0.0041,0,0,
2007-07-09,0.7820,0.7833,-0.0034,0.7778,-0.0022,0.7809,-0.0013,0.7745,0.0012,0.7646,0.0013,0.0099,-0.0001,0.0090,0.0002,0.0009,0.0009,Long,0.7717,0.0057,0.0092,-0.0070,0,0,
2007-07-10,0.7809,0.7813,-0.0020,0.7740,-0.0038,0.7783,-0.0026,0.7751,0.0006,0.7656,0.0010,0.0095,-0.0004,0.0091,0.0001,0.0004,0.0004,Long,0.7782,0.0065,0.0001,-0.0091,0,0,
2007-07-11,0.7782,0.7829,0.0016,0.7717,-0.0023,0.7824,0.0041,0.7762,0.0011,0.7668,0.0012,0.0094,-0.0001,0.0091,0.0001,0.0002,0.0002,Long,0.7818,0.0036,0.0006,0.0005,0,0,
2007-07-12,0.7824,0.7844,0.0015,0.7793,0.0076,0.7843,0.0019,0.7774,0.0012,0.7681,0.0013,0.0093,-0.0000,0.0092,0.0000,0.0002,0.0002,Long,0.7841,0.0023,0.0002,-0.0004,0,0,
2007-07-13,0.7843,0.7879,0.0035,0.7816,0.0023,0.7873,0.0030,0.7789,0.0015,0.7695,0.0014,0.0094,0.0001,0.0092,0.0001,0.0002,0.0002,Long,0.7851,0.0010,0.0022,0.0020,0,0,
2007-07-16,0.7861,0.7932,0.0053,0.7854,0.0038,0.7931,0.0058,0.7811,0.0022,0.7713,0.0017,0.0098,0.0004,0.0093,0.0001,0.0005,0.0005,Long,0.7839,-0.0012,0.0092,0.0070,0,0,
2007-07-17,0.7932,0.7941,0.0009,0.7888,0.0034,0.7899,-0.0032,0.7825,0.0013,0.7727,0.0014,0.0098,-0.0000,0.0094,0.0001,0.0004,0.0004,Long,0.7867,0.0028,0.0032,-0.0060,0,0,
2007-07-18,0.7898,0.7947,0.0006,0.7885,-0.0003,0.7933,0.0034,0.7841,0.0017,0.7742,0.0015,0.0100,0.0001,0.0095,0.0001,0.0004,0.0004,Long,0.7881,0.0014,0.0052,0.0020,0,0,
2007-07-19,0.7933,0.7938,-0.0009,0.7908,0.0023,0.7928,-0.0005,0.7855,0.0013,0.7756,0.0014,0.0099,-0.0000,0.0096,0.0001,0.0003,0.0003,Long,0.7909,0.0028,0.0019,-0.0033,0,0,
2007-07-20,0.7928,0.7991,0.0053,0.7928,0.0020,0.7972,0.0044,0.7873,0.0018,0.7772,0.0016,0.0101,0.0002,0.0097,0.0001,0.0004,0.0004,Long,0.7916,0.0007,0.0056,0.0037,0,0,
2007-07-23,0.7978,0.8065,0.0074,0.7961,0.0033,0.8058,0.0086,0.7901,0.0028,0.7793,0.0021,0.0108,0.0007,0.0099,0.0002,0.0009,0.0009,Long,0.7888,-0.0028,0.0170,0.0114,0,0,
2007-07-24,0.8056,0.8110,0.0045,0.8028,0.0067,0.8059,0.0001,0.7926,0.0024,0.7813,0.0020,0.0113,0.0005,0.0102,0.0003,0.0011,0.0011,Long,0.7894,0.0006,0.0165,-0.0005,0,0,
2007-07-25,0.8057,0.8081,-0.0029,0.7999,-0.0029,0.8037,-0.0022,0.7943,0.0017,0.7829,0.0017,0.0113,0.0001,0.0104,0.0002,0.0009,0.0009,Long,0.7933,0.0039,0.0104,-0.0061,0,0,
2007-07-26,0.8037,0.8050,-0.0031,0.7816,-0.0183,0.7822,-0.0215,0.7924,-0.0019,0.7829,-0.0001,0.0095,-0.0018,0.0103,-0.0002,-0.0007,-0.0007,Short,0.8103,0.0170,0.0281,0.0177,0,0,
2007-07-27,0.7822,0.7874,-0.0176,0.7631,-0.0185,0.7651,-0.0171,0.7882,-0.0042,0.7816,-0.0013,0.0067,-0.0029,0.0095,-0.0007,-0.0029,-0.0029,Short,0.8305,0.0202,0.0654,0.0373,0,0,
2007-07-30,0.7619,0.7695,-0.0179,0.7554,-0.0077,0.7679,0.0028,0.7851,-0.0031,0.7805,-0.0010,0.0045,-0.0021,0.0085,-0.0010,-0.0040,-0.0040,Short,0.8394,0.0089,0.0715,0.0061,0,0,
2007-07-31,0.7680,0.7732,0.0037,0.7613,0.0059,0.7624,-0.0055,0.7816,-0.0035,0.7792,-0.0013,0.0024,-0.0021,0.0073,-0.0012,-0.0049,-0.0049,Short,0.8454,0.0060,0.0830,0.0115,0,0,
2007-08-01,0.7626,0.7667,-0.0065,0.7534,-0.0079,0.7664,0.0040,0.7793,-0.0023,0.7783,-0.0009,0.0010,-0.0014,0.0060,-0.0013,-0.0050,-0.0050,Short,0.8434,-0.0020,0.0770,-0.0060,0,0,
2007-08-02,0.7663,0.7716,0.0049,0.7605,0.0071,0.7692,0.0028,0.7777,-0.0015,0.7776,-0.0007,0.0001,-0.0009,0.0049,-0.0012,-0.0047,-0.0047,Short,0.8372,-0.0062,0.0680,-0.0090,0.7776,0,
2007-08-03,0.7692,0.7702,-0.0014,0.7605,0.0000,0.7606,-0.0086,0.7751,-0.0026,0.7763,-0.0013,-0.0012,-0.0014,0.0036,-0.0012,-0.0049,-0.0049,Short,0.8352,-0.0020,0.0746,0.0066,0,0,
2007-08-06,0.7606,0.7659,-0.0043,0.7556,-0.0049,0.7657,0.0051,0.7736,-0.0014,0.7755,-0.0008,-0.0019,-0.0007,0.0025,-0.0011,-0.0044,-0.0044,Short,0.8275,-0.0077,0.0618,-0.0128,0,0,
2007-08-07,0.7659,0.7666,0.0007,0.7555,-0.0001,0.7614,-0.0043,0.7718,-0.0019,0.7745,-0.0010,-0.0027,-0.0008,0.0015,-0.0011,-0.0042,-0.0042,Short,0.8221,-0.0054,0.0607,-0.0011,0,0,
2007-08-08,0.7613,0.7693,0.0027,0.7592,0.0037,0.7683,0.0069,0.7712,-0.0005,0.7740,-0.0005,-0.0028,-0.0001,0.0006,-0.0009,-0.0034,-0.0034,Short,0.8117,-0.0104,0.0434,-0.0173,0,0,
2007-08-09,0.7684,0.7703,0.0010,0.7507,-0.0085,0.7520,-0.0163,0.7683,-0.0030,0.7724,-0.0016,-0.0041,-0.0013,-0.0003,-0.0010,-0.0038,-0.0038,Short,0.8122,0.0005,0.0602,0.0168,0,0,
2007-08-10,0.7521,0.7522,-0.0181,0.7402,-0.0105,0.7455,-0.0065,0.7648,-0.0035,0.7704,-0.0020,-0.0056,-0.0015,-0.0014,-0.0011,-0.0043,-0.0043,Short,0.8129,0.0007,0.0674,0.0072,0,0,
2007-08-13,0.7471,0.7478,-0.0044,0.7362,-0.0040,0.7394,-0.0061,0.7609,-0.0039,0.7681,-0.0023,-0.0072,-0.0016,-0.0026,-0.0012,-0.0047,-0.0047,Short,0.8129,-0.0000,0.0735,0.0061,0,0,
2007-08-14,0.7395,0.7398,-0.0080,0.7263,-0.0099,0.7264,-0.0130,0.7556,-0.0053,0.7650,-0.0031,-0.0095,-0.0022,-0.0039,-0.0014,-0.0055,-0.0055,Short,0.8160,0.0031,0.0896,0.0161,0,0,
2007-08-15,0.7263,0.7269,-0.0129,0.7100,-0.0163,0.7101,-0.0163,0.7486,-0.0070,0.7610,-0.0041,-0.0124,-0.0029,-0.0056,-0.0017,-0.0068,-0.0068,Short,0.8218,0.0058,0.1117,0.0221,0,0,
2007-08-16,0.7100,0.7103,-0.0166,0.6716,-0.0384,0.6883,-0.0218,0.7393,-0.0093,0.7556,-0.0054,-0.0163,-0.0039,-0.0078,-0.0021,-0.0085,-0.0085,Short,0.8310,0.0092,0.1427,0.0310,0,0,
2007-08-17,0.6883,0.7015,-0.0088,0.6641,-0.0075,0.6976,0.0093,0.7329,-0.0064,0.7513,-0.0043,-0.0184,-0.0021,-0.0099,-0.0021,-0.0085,-0.0085,Short,0.8225,-0.0085,0.1249,-0.0178,0,0,
2007-08-20,0.6951,0.7026,0.0011,0.6829,0.0188,0.6988,0.0012,0.7276,-0.0052,0.7474,-0.0039,-0.0198,-0.0014,-0.0119,-0.0020,-0.0079,-0.0079,Short,0.8083,-0.0142,0.1095,-0.0154,0,0,
2007-08-21,0.6986,0.7023,-0.0003,0.6921,0.0092,0.6965,-0.0023,0.7228,-0.0048,0.7436,-0.0038,-0.0208,-0.0010,-0.0136,-0.0018,-0.0071,-0.0071,Short,0.7930,-0.0153,0.0965,-0.0130,0,0,
2007-08-22,0.6964,0.7022,-0.0001,0.6890,-0.0031,0.7007,0.0042,0.7194,-0.0034,0.7404,-0.0032,-0.0210,-0.0002,-0.0151,-0.0015,-0.0059,-0.0059,Short,0.7738,-0.0192,0.0731,-0.0234,0,0,
2007-08-23,0.7009,0.7182,0.0160,0.7007,0.0117,0.7152,0.0145,0.7188,-0.0007,0.7386,-0.0019,-0.0198,0.0012,-0.0160,-0.0009,-0.0037,-0.0037,Short,0.7473,-0.0265,0.0321,-0.0410,0,0,
2007-08-24,0.7150,0.7219,0.0037,0.7089,0.0082,0.7215,0.0063,0.7192,0.0004,0.7373,-0.0013,-0.0181,0.0017,-0.0165,-0.0004,-0.0016,-0.0016,Short,0.7230,-0.0243,0.0015,-0.0306,0,0,
2007-08-27,0.7215,0.7275,0.0056,0.7162,0.0073,0.7162,-0.0053,0.7187,-0.0005,0.7357,-0.0016,-0.0170,0.0011,-0.0166,-0.0001,-0.0004,-0.0004,Short,0.7163,-0.0067,0.0001,-0.0014,0,0,
2007-08-28,0.7161,0.7165,-0.0110,0.6972,-0.0190,0.6977,-0.0185,0.7155,-0.0032,0.7329,-0.0028,-0.0174,-0.0004,-0.0167,-0.0002,-0.0007,-0.0007,Short,0.7079,-0.0084,0.0102,0.0101,0,0,
2007-08-29,0.6977,0.7097,-0.0068,0.6870,-0.0102,0.7088,0.0111,0.7145,-0.0010,0.7311,-0.0018,-0.0167,0.0008,-0.0167,0.0000,0.0001,0.0001,Long,0.6982,-0.0097,0.0106,0.0004,0,0,
2007-08-30,0.7090,0.7107,0.0010,0.6985,0.0115,0.7023,-0.0065,0.7126,-0.0019,0.7290,-0.0021,-0.0164,0.0003,-0.0167,0.0001,0.0003,0.0003,Long,0.6941,-0.0041,0.0082,-0.0024,0,0,
2007-08-31,0.7023,0.7102,-0.0005,0.6990,0.0005,0.7018,-0.0005,0.7109,-0.0017,0.7270,-0.0020,-0.0160,0.0004,-0.0165,0.0001,0.0005,0.0005,Long,0.6899,-0.0042,0.0119,0.0037,0,0,
